"Date","Category","L","S","A","Real.estate","Private.businesses","Liabilities","C","Fixed.income","Mkt_RF","dlnL","dlnL_lag","shock_loc_raw","shock_loc","shock_glo_raw","shock_glo"
2023-07-01,"Next9",13889615,0.247886127700767,56032240,13693264,5085921,3737813,6272119,4693952,-0.0449624896119999,-0.0355031254740439,0.0548304112596654,0.00667607058780047,0.311095643607358,-0.0586925849036098,-0.702548979581766
2023-10-01,"Next9",15174220,0.262743493708143,57752981,13623145,4927684,3780207,6361159,4992974,0.1056461858,0.0884564966954962,-0.0355031254740439,-0.0124186505293726,-0.578691915904811,0.0669832640686876,0.801788230963025
2024-01-01,"Next9",16455789,0.275360733293563,59760841,13929422,4874832,3810296,6462782,4910861,0.0884278211239999,0.0810793949024493,0.0884564966954962,-0.00841679689390724,-0.392211078715566,0.0572510809435085,0.685294208167362
2024-04-01,"Next9",16749033,0.275659928057328,60759767,14394803,4942056,3856957,6407081,5038129,0.0226405733999999,0.0176631950637969,0.0810793949024493,-0.00729469962137837,-0.33992289982403,-0.00602496297651522,-0.0721186773102636
2024-07-01,"Next9",17868482,0.286293843670762,62413085,14321738,4973275,3889931,6481446,5325054,0.0460835974400002,0.0646978534635991,0.0176631950637969,0.0196339898368013,0.914916735006004,0.042214525720289,0.505306965386239
2024-10-01,"Next9",18041294,0.288285665106265,62581308,14207810,5008200,3919313,6656293,5008507,0.0208312433000002,0.00962486282719155,0.0646978534635991,-0.0128496161526246,-0.598774317097997,-0.0137520659454045,-0.164611933738342
2025-01-01,"Next9",17473005,0.280728828577078,62241577,14447305,4982361,3926956,6779349,5046138,-0.06116958352,-0.0320061230394195,0.00962486282719155,0.0279723725756965,1.30347382269488,-0.0543367322937525,-0.650409517479533
2025-04-01,"Next9",19067740,0.294436052459869,64760208,14778583,4972248,3973961,6807695,5187164,0.102803140656,0.0873407833268622,-0.0320061230394195,-0.0109123807932035,-0.508501832253498,0.0658011119274271,0.787637895244859
2025-07-01,"Next9",20895080,0.311595777345351,67058290,14646220,5062147,4030072,6885865,5226728,0.0737716504480002,0.0915158227201864,0.0873407833268622,0.0163744487047463,0.763026632436644,0.067708705951754,0.810471754708506
2025-10-01,"Next9",21438758,0.315911341124133,67863211,14497746,5057523,4088790,7090276,5282350,0.0146087317279999,0.0256866808604741,0.0915158227201864,0.00811171446679655,0.377994660125156,0.00180024344581797,0.0215488753466094
1990-01-01,"RemainingTop1",567223,0.186209744690923,3046151,503412,736264,96016,474627,593169,-0.0506120268799999,-0.059582990884671,0.019877441529685,-0.0131222908516833,-0.557489563337215,-0.0818060396799593,-1.01239609299162
1990-04-01,"RemainingTop1",581304,0.187295987163563,3103665,521880,743389,100743,463852,628400,0.036445764032,0.0245213313458272,-0.059582990884671,-0.00550593720255324,-0.2339151419144,0.0053094932673148,0.065707987584096
1990-07-01,"RemainingTop1",487031,0.159731995299521,3049051,526606,750884,105207,462312,665782,-0.17215046308,-0.176946079724638,0.0245213313458272,-0.01719211738781,-0.730392743439524,-0.199345112092593,-2.46700871267038
1990-10-01,"RemainingTop1",536248,0.170709648624911,3141287,528840,755118,111812,461283,711633,0.0687405876799998,0.0962689645440449,-0.176946079724638,0.0432515920264935,1.83750775112534,0.0815046858372956,1.00866666843918
1991-01-01,"RemainingTop1",611776,0.188553915344046,3244568,538794,753567,117427,464095,715974,0.152021888126,0.131769461809757,0.0962689645440449,-0.0158109380830614,-0.671714494633911,0.1066515008452,1.3198727525472
1991-04-01,"RemainingTop1",601945,0.184640721354761,3260088,549423,754583,121894,443289,759940,-0.017367137488,-0.0162001234324975,0.131769461809757,-0.00766107182420846,-0.325474235729591,-0.0426634014884585,-0.527983766841967
1991-07-01,"RemainingTop1",635697,0.191805460009414,3314280,551768,753118,126058,430621,793539,0.049624999488,0.0545559557152551,-0.0162001234324975,0.00955513683050574,0.405942005056432,0.0337000924102596,0.417057738317109
1991-10-01,"RemainingTop1",739351,0.214849733250766,3441247,561511,748299,131664,423458,814358,0.0756420646999998,0.15105073963392,0.0545559557152551,0.0774025832499339,3.28838408056188,0.127513523392211,1.57805210215421
1992-01-01,"RemainingTop1",718433,0.208521290891835,3445370,576260,745269,133557,398034,869719,-0.0217918814200001,-0.0287003230129574,0.15105073963392,-0.0172074780358988,-0.731045327739963,-0.0558942790762377,-0.691723373711111
1992-04-01,"RemainingTop1",712824,0.207959917133914,3427699,588907,743622,137210,380462,891303,-0.00969193191000017,-0.00783790572157272,-0.0287003230129574,0.00335871859565032,0.142692353372238,-0.0282200648974208,-0.349239292818595
1992-07-01,"RemainingTop1",738991,0.213879656352853,3455172,590069,745077,142335,368107,934730,0.025156254284,0.0360511966308401,-0.00783790572157272,0.0134041813783687,0.569465446847721,0.014878441020806,0.184129137875384
1992-10-01,"RemainingTop1",858780,0.239093472746524,3591817,591907,759768,144369,376678,909482,0.0681182208840001,0.150227035169896,0.0360511966308401,0.0847434794765445,3.6002559235299,0.127391070194677,1.57653667445177
1993-01-01,"RemainingTop1",917127,0.249379560505597,3677635,608597,784454,145631,375155,887196,0.0339550189120001,0.0657331803354175,0.150227035169896,0.0251809737674784,1.06979263214827,0.0385704391502113,0.477331038801175
1993-04-01,"RemainingTop1",958054,0.256732896268874,3731715,609310,809008,147734,379342,851269,0.000511105649999788,0.0436581860548273,0.0657331803354175,0.0395352592508727,1.67962245809887,0.0196974007796083,0.243766495351453
1993-07-01,"RemainingTop1",1027952,0.268506807801271,3828402,606646,836440,151887,386794,834217,0.0324331117759999,0.0704196085035456,0.0436581860548273,0.0378178186497584,1.60665842905893,0.0472953711469667,0.585307015876822
1993-10-01,"RemainingTop1",1097758,0.278471559325362,3942083,611269,862536,155022,394680,845390,0.0116558285899999,0.0657014447310953,0.0704196085035456,0.050876686833317,2.16145353332965,0.0415630638615095,0.514366465248431
1994-01-01,"RemainingTop1",1079603,0.271350848936718,3978624,623296,892530,157578,401348,866741,-0.0455500743850001,-0.0166765371021125,0.0657014447310953,0.022246679059911,0.945131573060813,-0.0406361197335887,-0.502895006451503
1994-04-01,"RemainingTop1",1080369,0.267970725764125,4031668,628411,924808,159982,400816,897809,-0.0181447989760002,0.000709268483211289,-0.0166765371021125,0.0190685489024282,0.810111368604924,-0.0201285407802446,-0.249102097146677
1994-07-01,"RemainingTop1",1122453,0.272913540287859,4112852,622872,954058,162318,411288,895819,0.045148273008,0.0382138194855823,0.000709268483211289,-0.00363933134343866,-0.15461395151387,0.0167171625100311,0.20688435813875
1994-10-01,"RemainingTop1",1132084,0.270364688215267,4187248,621614,983488,165834,423389,953364,-0.01897920883,0.00854371304132506,0.0382138194855823,0.0243202769572121,1.03322664726465,-0.0143742060954651,-0.177888944970774
1995-01-01,"RemainingTop1",1215329,0.282280225363549,4305399,621902,1011112,167455,439344,924301,0.0780568794600001,0.0709546400557794,0.00854371304132506,-0.00213154453206154,-0.0905568885680038,0.0491610911215945,0.608396357694603
1995-04-01,"RemainingTop1",1303086,0.292753580209636,4451136,610949,1039900,171340,459663,900665,0.0792912636799998,0.0697204754689071,0.0709546400557794,-0.00834240989725533,-0.354420314514241,0.045561819190606,0.563853328172544
1995-07-01,"RemainingTop1",1408410,0.305541556849439,4609553,591584,1072224,175297,469655,900125,0.07784226608,0.0777261110295395,0.0697204754689071,0.00109291718715899,0.0464316735789199,0.0536142243133631,0.663506404123391
1995-10-01,"RemainingTop1",1476268,0.311915238688047,4732914,606601,1069533,180625,474538,937372,0.0345506212160001,0.0470558729826678,0.0777261110295395,0.0103883367029683,0.441339805510779,0.0226406069006571,0.280190338743408
1996-01-01,"RemainingTop1",1501530,0.312730208259786,4801359,624485,1063950,185496,490909,931501,0.0438684642920002,0.0169673067498,0.0470558729826678,-0.0265289620019928,-1.12706078606567,-0.00628568841715687,-0.0777889556833205
1996-04-01,"RemainingTop1",1533032,0.314255826782032,4878293,634616,1060255,189738,483794,989149,0.0328812063919999,0.0207628855132516,0.0169673067498,-0.010622619361676,-0.451293108525982,-0.00134988161391345,-0.0167055498258278
1996-07-01,"RemainingTop1",1516659,0.309027863383457,4907839,649646,1055860,193322,487458,1012974,0.0148681789080001,-0.0107375844379636,0.0207628855132516,-0.0255224144280843,-1.08429845334506,-0.0329941877751969,-0.408321768487033
1996-10-01,"RemainingTop1",1561076,0.310967102437656,5020068,673135,1058998,197245,490154,1031736,0.05352410625,0.0288654377504862,-0.0107375844379636,-0.0201137227843007,-0.854514707747633,0.00780256756846582,0.0965611946565493
1997-01-01,"RemainingTop1",1556185,0.308984134875794,5036456,689820,1065052,200634,496725,987135,-0.00787508838399997,-0.00313801379706469,0.0288654377504862,0.00283440634154023,0.120417385312169,-0.025701669227883,-0.318072719465067
1997-04-01,"RemainingTop1",1752298,0.331202180421568,5290720,702088,1066793,205126,493708,1009440,0.15594609572,0.118690756084172,-0.00313801379706469,-0.0264673462207131,-1.12444309107716,0.0973398946609584,1.20463634998715
1997-07-01,"RemainingTop1",1859958,0.34013011550787,5468372,713505,1070968,208937,499878,1041143,0.0840569948599996,0.0596258374504899,0.118690756084172,-0.0258148449904128,-1.0967221214638,0.0336581864336202,0.416539128111937
1997-10-01,"RemainingTop1",1877938,0.337320541074263,5567221,741819,1084661,212091,508933,1079838,0.00394095854000009,0.00962045957158608,0.0596258374504899,0.00266645685094583,0.113282191523794,-0.0141088835155233,-0.174605427710112
1998-01-01,"RemainingTop1",2107737,0.35932208533055,5865871,759853,1082783,214374,516925,1093444,0.12292814942,0.115440493690651,0.00962045957158608,0.000356122507616445,0.0151295672005455,0.0936061406657672,1.15842902872198
1998-04-01,"RemainingTop1",2131959,0.355499154089169,5997086,786758,1089695,219384,515494,1180263,0.00762230295800026,0.0114264152622141,0.115440493690651,-0.00238689963406271,-0.101405436730789,-0.0144180647039285,-0.178431720101144
1998-07-01,"RemainingTop1",1884439,0.32440710079463,5808871,793673,1090243,222801,527107,1235981,-0.13010840421,-0.123411111477033,0.0114264152622141,-0.00214330877973734,-0.0910566828016402,-0.145313902502622,-1.79834187948179
1998-10-01,"RemainingTop1",2196966,0.350408390791948,6269730,837852,1109724,232709,555662,1221542,0.20452317689,0.153447153761691,-0.123411111477033,-0.0297385701192217,-1.26341830534196,0.136654128605781,1.69117227081168
1999-01-01,"RemainingTop1",2191245,0.345652279874797,6339449,857420,1116117,242542,565863,1222108,0.027121949568,-0.00260744218603115,0.153447153761691,-0.0369713995673036,-1.57069902151253,-0.0298922121007355,-0.369933061911507
1999-04-01,"RemainingTop1",2352104,0.356857745526466,6591153,893580,1148537,255044,557521,1192967,0.0662781935720003,0.0708403712978036,-0.00260744218603115,0.0094444727326974,0.401240533319402,0.049469403478581,0.612211897804543
1999-07-01,"RemainingTop1",2222015,0.33886338788814,6557259,918863,1196740,264593,568672,1171980,-0.074488894201,-0.056895804876163,0.0708403712978036,0.00875595452300968,0.371989412428472,-0.0810501308570046,-1.00304129300361
1999-10-01,"RemainingTop1",2631697,0.371083696199183,7091923,955355,1221589,275684,601193,1093013,0.181112764454,0.169214443385806,-0.056895804876163,0.00383116915149874,0.162764020511408,0.149900772444561,1.85510699397024
2000-01-01,"RemainingTop1",2756371,0.377491626387824,7301807,996664,1229597,284459,622013,1031615,0.0268853293160001,0.0462860742206637,0.169214443385806,0.0111773661088004,0.474861060594155,0.0184037914300783,0.227757346681683
2000-04-01,"RemainingTop1",2615910,0.359213920622527,7282318,1048996,1275316,291632,616385,1037264,-0.063108546172,-0.0523029301427833,0.0462860742206637,0.00421803447549784,0.179199670580763,-0.0755267532273404,-0.934686365246864
2000-07-01,"RemainingTop1",2580993,0.349915191769907,7376053,1083969,1327027,300831,627549,1023740,-0.0130237968639999,-0.0134378207276917,-0.0523029301427833,0.00231828158365133,0.0984902561885144,-0.0329255419880429,-0.407472237975753
2000-10-01,"RemainingTop1",2262185,0.313618265452962,7213180,1139238,1358190,308462,660060,1070960,-0.12158093972,-0.13184304822602,-0.0134378207276917,-0.0170210327866928,-0.72312435709993,-0.152803590995436,-1.89103101829738
2001-01-01,"RemainingTop1",2006155,0.282472618746904,7102122,1217031,1380635,313364,715901,1033167,-0.138407918125,-0.120111205629572,-0.13184304822602,0.0176888970823793,0.751498013710586,-0.136584696426931,-1.69031300825759
2001-04-01,"RemainingTop1",2161666,0.294268407447475,7345899,1262143,1418566,326216,719811,997126,0.0655584387439998,0.0746592659461154,-0.120111205629572,0.021134023194404,0.89786131822368,0.0577411884647857,0.714579923867928
2001-07-01,"RemainingTop1",1792806,0.253742074478881,7065466,1302112,1448900,340755,742447,1046056,-0.16858103968,-0.187097230477045,0.0746592659461154,-0.0337502454961757,-1.43385098203133,-0.211396276240322,-2.61614869728389
2001-10-01,"RemainingTop1",2043372,0.275790005316393,7409159,1360427,1461302,357341,777428,1016265,0.119709115784,0.130819394209668,-0.187097230477045,0.030793742331929,1.30824641521672,0.116439800723028,1.44100850966381
2002-01-01,"RemainingTop1",2071969,0.274966889350713,7535340,1423844,1492321,368558,791527,1003538,0.00375948288000005,0.0138979784664901,0.130819394209668,0.00275239057320953,0.116933013917704,-0.0125292960887079,-0.155057138296484
2002-04-01,"RemainingTop1",1886484,0.253222795802037,7449898,1488684,1529115,379065,787743,1090468,-0.132592558888,-0.0937845838236964,0.0138979784664901,0.029653259834007,1.25979396915021,-0.115781036529467,-1.43285592950747
2002-07-01,"RemainingTop1",1550376,0.215512137688588,7193915,1539318,1571469,396353,805464,1116161,-0.1727156977,-0.196217296913268,-0.0937845838236964,-0.0286879397817469,-1.21878315324179,-0.214133040821895,-2.65001770965342
2002-10-01,"RemainingTop1",1656811,0.223991026358248,7396774,1589244,1565438,412820,834840,1172812,0.0768546959360001,0.0663971882234939,-0.196217296913268,0.00697769298642004,0.296441456759927,0.0523632062689838,0.648024346987432
2003-01-01,"RemainingTop1",1583576,0.213368386857462,7421793,1655565,1611587,431807,857377,1138872,-0.033596623556,-0.0452090895891466,0.0663971882234939,-0.0174989998654803,-0.743430389107187,-0.0691950379248706,-0.856327800778597
2003-04-01,"RemainingTop1",1887129,0.241525924826195,7813360,1717128,1662542,457791,869358,1039333,0.16353983438,0.175371045737196,-0.0452090895891466,0.0256937799356198,1.09157877375914,0.1556144982441,1.92581758818198
2003-07-01,"RemainingTop1",2012285,0.250480195386714,8033709,1771214,1708487,468988,866895,1049762,0.0341583181640002,0.0642142657755365,0.175371045737196,0.0219318043607492,0.931754384540478,0.0360986740736334,0.446741545456789
2003-10-01,"RemainingTop1",2273280,0.268787473232455,8457537,1832606,1747886,500993,875167,1136434,0.12124348232,0.121952830196035,0.0642142657755365,0.00509847446985039,0.216604428145123,0.0980496052896889,1.21341942114538
2004-01-01,"RemainingTop1",2411323,0.268571408204933,8978331,1927255,1805763,518129,895705,1575461,0.0221284268000002,0.0589518370317883,0.121952830196035,0.0311836085123862,1.32480955416552,0.0328605673505583,0.406668140021735
2004-04-01,"RemainingTop1",2418346,0.265157480789798,9120414,1999394,1897765,537137,906796,1462749,0.0118659187699999,0.0029082758880925,0.0589518370317883,-0.0114103187572778,-0.484757859235931,-0.0207955254643164,-0.257356410530889
2004-07-01,"RemainingTop1",2424230,0.258485964019054,9378575,2097791,1989948,549341,911529,1561022,-0.02436393248,0.00243011277288474,0.0029082758880925,0.0254014506806047,1.07915940959696,-0.0191498771831532,-0.236990580614101
2004-10-01,"RemainingTop1",2627523,0.269854104437297,9736828,2157226,1989565,547770,917181,1590744,0.0964001594919999,0.0805276291044201,0.00243011277288474,-0.00932585422075833,-0.396201124943833,0.0589657594864314,0.729734684112465
2005-01-01,"RemainingTop1",2639253,0.268300557684326,9836927,2216003,1994125,545797,912545,1578872,-0.0284381902,0.00445434527489219,0.0805276291044201,0.0264782736728234,1.12490733475032,-0.0200670863664289,-0.24834156395515
2005-04-01,"RemainingTop1",2718463,0.269300361314172,10094539,2290630,2025363,545638,901413,1650260,0.0153021446299999,0.0295707244906982,0.00445434527489219,0.0153793817027703,0.653380182376764,0.00793214511392653,0.0981647902012924
2005-07-01,"RemainingTop1",2863108,0.27660936280128,10350727,2348168,2065983,542702,904003,1553722,0.0316579020799999,0.0518411010087458,0.0295707244906982,0.0208267146540295,0.884805571637995,0.0292507182253824,0.361994211728484
2005-10-01,"RemainingTop1",2905436,0.275639679820217,10540703,2392819,2074213,538514,911748,1616999,0.0125276474560001,0.0146757170275826,0.0518411010087458,0.000174325954645297,0.00740609253612782,-0.00875861782601475,-0.10839285829939
2006-01-01,"RemainingTop1",3281442,0.298860339725922,10979851,2398115,2062363,536845,927645,1657103,0.04230907377,0.121699494831011,0.0146757170275826,0.0816440207193273,3.46857800778541,0.0996735691583958,1.23351689417145
2006-04-01,"RemainingTop1",3195180,0.29212572163331,10937688,2412856,2080108,535712,925466,1609415,-0.0319599204199998,-0.0266395356608786,0.121699494831011,-0.00384665416407786,-0.163421888333313,-0.052721205014714,-0.652454784310778
2006-07-01,"RemainingTop1",3301391,0.296797199414927,11123390,2413389,2093522,533051,932175,1609857,0.031072653896,0.0327004705406537,-0.0266395356608786,0.00567632657320147,0.241153991968376,0.0122402163334671,0.151479612530492
2006-10-01,"RemainingTop1",3550876,0.311369405041818,11404062,2405449,2091895,531919,944883,1531360,0.0586702529,0.0728504387989304,0.0327004705406537,0.0164012733029618,0.696794393234289,0.0501414520190864,0.62052887928134
2007-01-01,"RemainingTop1",3719144,0.320479437287817,11604938,2379890,2066512,517610,966975,1559611,0.000986419592000187,0.0462992006690524,0.0728504387989304,0.0412961037593281,1.75443046587883,0.0220687017224096,0.273112688116576
2007-04-01,"RemainingTop1",3827092,0.32713123827352,11698950,2359884,2062839,512700,957461,1469079,0.047388055508,0.0286117115930349,0.0462992006690524,-0.0181272649233269,-0.77012170518284,0.00538739107219582,0.0666720170570139
2007-07-01,"RemainingTop1",3855226,0.325307883119131,11851007,2327387,2045376,503971,987505,1657801,0.00314390030400014,0.00732438458662266,0.0286117115930349,0.00301509629197513,0.128093846892386,-0.0152296557074386,-0.188475618623493
2007-10-01,"RemainingTop1",3671627,0.314173397865218,11686626,2295067,2037956,511254,1063105,1620393,-0.03938985496,-0.048794742381034,0.00732438458662266,-0.0120521933288544,-0.51202736413184,-0.0705420839790831,-0.872998258946475
2008-01-01,"RemainingTop1",3401177,0.300586993488446,11315117,2219265,1957213,519574,1150227,1598900,-0.100776936118,-0.0765133398905462,-0.048794742381034,0.0210332163642691,0.893578624268138,-0.0961340064705195,-1.18971280036464
2008-04-01,"RemainingTop1",3277916,0.293281306031765,11176696,2148775,1951918,507469,1127090,1741906,-0.0241732425010002,-0.0369136935754817,-0.0765133398905462,-0.00925534691369728,-0.393205680911246,-0.0554839437993069,-0.686645242159864
2008-07-01,"RemainingTop1",2887451,0.267671236483184,10787304,2091559,1915202,528016,1161860,1914766,-0.0865333208749999,-0.126833748605016,-0.0369136935754817,-0.0433256680697814,-1.8406548099349,-0.146904656146469,-1.81802835715805
2008-10-01,"RemainingTop1",2289832,0.221781253014606,10324732,2038220,1843118,514949,1262998,2345914,-0.22256594344,-0.231895653577379,-0.126833748605016,-0.0157566880372677,-0.669409726763548,-0.248558975416981,-3.0760581562757
2009-01-01,"RemainingTop1",2056681,0.204473768716924,10058410,1981328,1772955,514619,1256921,2569907,-0.0996828562739999,-0.107384933998841,-0.231895653577379,0.000355598043896372,0.0151072857975806,-0.120066858751048,-1.48589540788046
2009-04-01,"RemainingTop1",2465385,0.240063834349299,10269706,1926434,1677861,515774,1240396,2403210,0.163966783994,0.181254463480634,-0.107384933998841,0.0349869803576731,1.48639262934679,0.163854114705849,2.02778751052828
2009-07-01,"RemainingTop1",2881766,0.269121606149545,10708044,1884196,1661238,522621,1213490,2505758,0.158699138736,0.156055318754035,0.181254463480634,-0.00297101658046816,-0.126221157177015,0.127716770669666,1.58056740237423
2009-10-01,"RemainingTop1",2959382,0.274809397063921,10768853,1866912,1632633,524102,1239081,2461561,0.05840372708,0.0265771620884099,0.156055318754035,-0.0371794050950442,-1.57953596257279,-0.000806446130308658,-0.00998022780135523
2010-01-01,"RemainingTop1",3118581,0.283108412409022,11015501,1854706,1666757,535315,1200525,2603371,0.06221800405,0.0523976279188787,0.0265771620884099,-0.0069918114661307,-0.297041268574636,0.0299206883538972,0.370285471679254
2010-04-01,"RemainingTop1",2864245,0.263946353437801,10851618,1846300,1752216,535021,1183648,2703769,-0.11289873124,-0.0850733005402979,0.0523976279188787,0.0176022388028692,0.74781640910742,-0.108528725384788,-1.34310446987494
2010-07-01,"RemainingTop1",3190421,0.283280890368424,11262394,1822614,1798823,531492,1203241,2682345,0.11532004892,0.107848092878063,-0.0850733005402979,0.00567424546620058,0.241065577876179,0.0896022285713608,1.10887834790529
2010-10-01,"RemainingTop1",3431951,0.295578115814189,11610978,1824574,1798782,533367,1237810,2689004,0.116085622106,0.072976021124056,0.107848092878063,-0.0417312319030312,-1.77291652152037,0.0474192606932628,0.586840219209037
2011-01-01,"RemainingTop1",3639809,0.306980590471042,11856805,1812031,1785753,528034,1265688,2650762,0.06003784068,0.0588023036099301,0.072976021124056,-0.00139207277018685,-0.0591410485834142,0.0345670456299954,0.427786775633922
2011-04-01,"RemainingTop1",3607812,0.302952733887835,11908828,1829635,1775330,523191,1291204,2686169,-0.00174551158000014,-0.00882971333181004,0.0588023036099301,-0.0104192584664198,-0.442653490796301,-0.0325278480067453,-0.402550549620625
2011-07-01,"RemainingTop1",3068616,0.267731841688124,11461528,1823290,1774201,519705,1318733,2851152,-0.15130658548,-0.16187484879311,-0.00882971333181004,-0.0195564839088838,-0.830840879691093,-0.183010019134423,-2.26485268171956
2011-10-01,"RemainingTop1",3235161,0.275328562967913,11750183,1828307,1782248,518487,1358431,2865793,0.118621295675,0.0528520492556854,-0.16187484879311,-0.04770210654984,-2.02658414230502,0.0375166353220427,0.464289619333966
2012-01-01,"RemainingTop1",3599274,0.295987402208857,12160227,1843336,1760422,512446,1366756,2822904,0.13115638152,0.106653463582731,0.0528520492556854,-0.0187684755159974,-0.79736300148967,0.0831808181121033,1.02940975504979
2012-04-01,"RemainingTop1",3467432,0.286107706997519,12119324,1870455,1770471,509954,1365190,2901103,-0.033485928895,-0.0373178961138958,0.106653463582731,-0.0121772691792117,-0.517341107135089,-0.0628293852011111,-0.777549241492657
2012-07-01,"RemainingTop1",3647927,0.292787805015472,12459286,1906884,1793628,511099,1387346,2947594,0.0617152280180002,0.0507447987029028,-0.0373178961138958,-0.00426071327566122,-0.181012843748144,0.0306892087098,0.379796346533292
2012-10-01,"RemainingTop1",3658110,0.29090039553471,12575129,1941358,1793490,499697,1455667,2878933,0.00174546009600007,0.00278755954668952,0.0507447987029028,-0.0015707140366722,-0.0667304735376821,-0.0206052301359105,-0.25500139801902
2013-01-01,"RemainingTop1",4067704,0.311121506378226,13074326,2008240,1787588,510397,1457451,2780869,0.112409163584,0.106132091916802,0.00278755954668952,0.00129628870277919,0.055071742505893,0.0845566765940736,1.04643678333652
2013-04-01,"RemainingTop1",4100726,0.311842969083354,13149971,2070636,1835717,510281,1468747,2538117,0.0315083584,0.008085318694949,0.106132091916802,-0.0274793145849471,-1.16743572154575,-0.0174064126348496,-0.215414218967976
2013-07-01,"RemainingTop1",4291011,0.317310699991082,13523058,2139477,1878829,507458,1499783,2480589,0.0666195056450001,0.0453583383057232,0.008085318694949,-0.0170115336384085,-0.722720793721484,0.0235821605577548,0.291842598741776
2013-10-01,"RemainingTop1",4594942,0.329266311589611,13955093,2174101,1960652,528112,1538896,2395022,0.104278992047,0.068433763801206,0.0453583383057232,-0.0314121898878604,-1.3345206429259,0.0452450979420065,0.55993372326435
2014-01-01,"RemainingTop1",4876939,0.339724085143708,14355588,2228272,2008644,536425,1595141,2371088,0.0162038473839998,0.0595616356482225,0.068433763801206,0.0406084004615464,1.72521396583937,0.0354985098039096,0.439314172561113
2014-04-01,"RemainingTop1",5176405,0.349024332158862,14831072,2284077,2115284,545699,1616449,2385026,0.0451483406,0.0595930309266333,0.0595616356482225,0.014134639137548,0.600498334458874,0.0358661208133846,0.443863567094686
2014-07-01,"RemainingTop1",5129451,0.343258675168794,14943398,2342561,2221410,546717,1663202,2363102,0.00122299011200022,-0.00911216397514103,0.0595930309266333,-0.0135242139941889,-0.574564932245216,-0.0328402638352352,-0.406416872515478
2014-10-01,"RemainingTop1",5345569,0.349211020619157,15307561,2391579,2317429,555520,1707006,2328020,0.05081688872,0.0412693575295791,-0.00911216397514103,-0.00527947667821313,-0.224294155742516,0.0201448908602479,0.249304438650804
2015-01-01,"RemainingTop1",5494797,0.351498333791567,15632498,2446539,2403633,565822,1772580,2315834,0.0169844633299998,0.0275336510564159,0.0412693575295791,0.00951496678763043,0.404235414346402,0.00449994008935204,0.0556893083075434
2015-04-01,"RemainingTop1",5553943,0.350948531233097,15825520,2513951,2515030,580830,1801690,2246040,0.0041816813840001,0.0107064814603088,0.0275336510564159,0.00549342597988019,0.233383613072093,-0.01180670494783,-0.146114663502238
2015-07-01,"RemainingTop1",5171375,0.33104469643527,15621380,2560878,2598971,592927,1845132,2397076,-0.0746545187159999,-0.0713695153516039,0.0107064814603088,-0.00187929844907169,-0.0798404244803709,-0.0932450239636218,-1.15396000492134
2015-10-01,"RemainingTop1",5397161,0.338847226774825,15928007,2601946,2651417,605091,1910060,2275277,0.0603434523749999,0.0427344639726339,-0.0713695153516039,-0.00890318909360505,-0.378244550147724,0.0239692847872331,0.296633480429234
2016-01-01,"RemainingTop1",5511107,0.341135366335192,16155191,2652577,2677959,618515,1967403,2291188,0.00750583358000001,0.0208924358472746,0.0427344639726339,0.0116417869862314,0.494591593554448,-0.00219679639104963,-0.0271866000615304
2016-04-01,"RemainingTop1",5693374,0.344698828209951,16516952,2736503,2773414,635340,1973785,2303902,0.0268556108720002,0.0325375320973027,0.0208924358472746,0.00654250413443049,0.277952821977552,0.0102760193562023,0.127171562007226
2016-07-01,"RemainingTop1",5890025,0.349723063853163,16841969,2773557,2861345,651088,2023674,2210539,0.047313191262,0.0339571996127166,0.0325375320973027,-0.0118688040497032,-0.504236223826361,0.0112543875033581,0.139279422179445
2016-10-01,"RemainingTop1",6011281,0.35488206877306,16938813,2811620,2835420,652915,2007682,2165694,0.046121308834,0.0203776284570711,0.0339571996127166,-0.0244215263796603,-1.03752814438484,-0.00237898298242919,-0.0294412623582228
2017-01-01,"RemainingTop1",6402008,0.368442528274562,17375866,2858980,2807814,655010,2003922,2164502,0.0573832007900001,0.0629738205626538,0.0203776284570711,0.00848227854760533,0.360362517265995,0.0407318168209806,0.504079312130707
2017-04-01,"RemainingTop1",6651963,0.374634965418725,17755852,2908964,2887285,663523,1951769,2232860,0.0296863229239999,0.0383003079219026,0.0629738205626538,0.00708215684007602,0.300879516304364,0.0144440905865592,0.178753805145171
2017-07-01,"RemainingTop1",6922550,0.383352546508538,18057921,2954910,2875787,667201,1936593,2206294,0.0460476226159998,0.0398721997827316,0.0383003079219026,-0.00512414533240697,-0.21769503329318,0.0169510031039194,0.209778267984057
2017-10-01,"RemainingTop1",7341061,0.395077454396272,18581321,2988659,2888789,675654,1940237,2256242,0.0656828742719997,0.0586991837277182,0.0398721997827316,-0.00474260615118673,-0.201485659949865,0.0357184190667906,0.442035674291601
2018-01-01,"RemainingTop1",7395531,0.395085193911199,18718826,3056513,2880111,680137,1946763,2305038,-0.00653928867999998,0.00739251626998083,0.0586991837277182,0.0102890754751522,0.437122775178427,-0.016301710602228,-0.201742905381335
2018-04-01,"RemainingTop1",7575388,0.399677256700952,18953763,3095071,2884175,686729,1909100,2383134,0.0344157419179998,0.0240286723470682,0.00739251626998083,-0.00820432441672619,-0.348553868242512,0.00227874884946421,0.028200808169325
